Order_ID,Date,Drug_Name,Category,Region,Distributor,Quantity,Unit_Price,Expiry_Days_Left,Total_Sales,Expired_Stock
1824,2025-07-25,Metformin,Syrup,Maharashtra,Netmeds,452,11.79,311,5329.08,No
1825,2025-07-26,Paracetamol,Tablet,Tamil Nadu,Wellness Forever,310,11.14,340,3453.4,No
1826,2025-07-26,Insulin,Tablet,Gujarat,MedPlus,260,227.8,265,59228.0,No
1827,2025-07-26,Azithromycin,Capsule,Karnataka,Apollo Pharmacy,340,94.17,379,32017.8,No
1828,2025-07-26,Amoxicillin,Injection,Karnataka,MedPlus,174,66.35,284,11544.9,No
1829,2025-07-27,Azithromycin,Capsule,Tamil Nadu,MedPlus,202,69.17,-2,13972.34,Yes
1830,2025-07-27,Paracetamol,Tablet,Gujarat,MedPlus,18,8.27,221,148.86,No
1831,2025-07-27,Amoxicillin,Tablet,Karnataka,Wellness Forever,410,89.28,269,36604.8,No
1832,2025-07-27,Metformin,Syrup,Gujarat,MedPlus,383,21.35,314,8177.05,No
1833,2025-07-28,Azithromycin,Tablet,Gujarat,Netmeds,74,95.06,34,7034.44,No
1834,2025-07-28,Paracetamol,Tablet,Karnataka,MedPlus,396,7.11,245,2815.56,No
1835,2025-07-28,Insulin,Injection,Maharashtra,MedPlus,291,271.4,94,78977.4,No
1836,2025-07-28,Amoxicillin,Syrup,Karnataka,Netmeds,190,31.65,181,6013.5,No
1837,2025-07-29,Azithromycin,Tablet,Tamil Nadu,Netmeds,424,80.44,362,34106.56,No
1838,2025-07-29,Azithromycin,Syrup,Delhi,Apollo Pharmacy,291,117.12,236,34081.92,No
1839,2025-07-29,Metformin,Tablet,Karnataka,MedPlus,288,19.61,72,5647.68,No
1840,2025-07-29,Metformin,Tablet,Gujarat,Wellness Forever,39,10.97,297,427.83,No
1841,2025-07-30,Insulin,Tablet,Gujarat,MedPlus,275,157.74,10,43378.5,No
1842,2025-07-30,Insulin,Tablet,Karnataka,MedPlus,337,247.0,246,83239.0,No
1843,2025-07-30,Paracetamol,Tablet,Delhi,Netmeds,226,7.4,128,1672.4,No
1844,2025-07-30,Paracetamol,Capsule,Karnataka,Apollo Pharmacy,329,5.35,44,1760.15,No
1845,2025-07-31,Insulin,Syrup,Delhi,MedPlus,415,339.05,340,140705.75,No
1846,2025-07-31,Insulin,Injection,Delhi,Wellness Forever,408,264.63,252,107969.04,No
1847,2025-07-31,Amoxicillin,Tablet,Tamil Nadu,MedPlus,388,47.35,59,18371.8,No
1848,2025-07-31,Metformin,Tablet,Gujarat,Wellness Forever,114,32.5,-13,3705.0,Yes
1849,2025-08-01,Paracetamol,Tablet,Gujarat,Netmeds,193,6.74,47,1300.82,No
1850,2025-08-01,Metformin,Tablet,Delhi,Apollo Pharmacy,339,33.9,220,11492.1,No
1851,2025-08-01,Metformin,Tablet,Gujarat,MedPlus,157,17.85,213,2802.45,No
1852,2025-08-01,Insulin,Injection,Maharashtra,Apollo Pharmacy,114,372.1,374,42419.4,No
1853,2025-08-02,Amoxicillin,Injection,Delhi,MedPlus,56,66.18,259,3706.08,No
1854,2025-08-02,Azithromycin,Syrup,Gujarat,Wellness Forever,96,106.14,2,10189.44,No
1855,2025-08-02,Amoxicillin,Syrup,Maharashtra,Apollo Pharmacy,318,89.04,64,28314.72,No
1856,2025-08-02,Amoxicillin,Capsule,Tamil Nadu,MedPlus,446,47.3,199,21095.8,No
1857,2025-08-03,Metformin,Tablet,Gujarat,Netmeds,138,34.03,155,4696.14,No
1858,2025-08-03,Amoxicillin,Tablet,Maharashtra,Wellness Forever,267,53.37,313,14249.79,No
1859,2025-08-03,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,323,10.78,239,3481.94,No
1860,2025-08-03,Metformin,Injection,Karnataka,MedPlus,156,18.51,371,2887.56,No
1861,2025-08-04,Paracetamol,Capsule,Maharashtra,Apollo Pharmacy,455,13.12,110,5969.6,No
1862,2025-08-04,Azithromycin,Tablet,Delhi,MedPlus,471,52.33,239,24647.43,No
1863,2025-08-04,Metformin,Capsule,Delhi,Wellness Forever,81,23.84,56,1931.04,No
1864,2025-08-04,Azithromycin,Capsule,Gujarat,Netmeds,495,83.34,22,41253.3,No
1865,2025-08-05,Metformin,Tablet,Karnataka,Wellness Forever,149,29.05,308,4328.45,No
1866,2025-08-05,Insulin,Tablet,Delhi,Apollo Pharmacy,419,358.41,188,150173.79,No
1867,2025-08-05,Amoxicillin,Tablet,Delhi,Apollo Pharmacy,36,56.43,156,2031.48,No
1868,2025-08-05,Insulin,Capsule,Karnataka,MedPlus,38,225.58,207,8572.04,No
1869,2025-08-06,Azithromycin,Tablet,Tamil Nadu,Wellness Forever,280,60.75,201,17010.0,No
1870,2025-08-06,Amoxicillin,Injection,Delhi,MedPlus,183,41.68,229,7627.44,No
1871,2025-08-06,Metformin,Tablet,Maharashtra,Wellness Forever,262,11.44,320,2997.28,No
1872,2025-08-06,Amoxicillin,Injection,Gujarat,Apollo Pharmacy,394,50.55,175,19916.7,No
1873,2025-08-07,Paracetamol,Tablet,Delhi,MedPlus,69,9.05,282,624.45,No
1874,2025-08-07,Amoxicillin,Syrup,Delhi,MedPlus,116,87.99,304,10206.84,No
1875,2025-08-07,Paracetamol,Capsule,Tamil Nadu,Wellness Forever,229,13.37,166,3061.73,No
1876,2025-08-07,Amoxicillin,Capsule,Maharashtra,Netmeds,450,50.84,318,22878.0,No
1877,2025-08-08,Paracetamol,Capsule,Gujarat,Wellness Forever,268,13.71,367,3674.28,No
1878,2025-08-08,Azithromycin,Tablet,Delhi,Netmeds,380,51.14,189,19433.2,No
1879,2025-08-08,Insulin,Injection,Gujarat,Wellness Forever,155,261.01,345,40456.55,No
1880,2025-08-08,Metformin,Tablet,Karnataka,Apollo Pharmacy,61,25.66,183,1565.26,No
1881,2025-08-09,Amoxicillin,Tablet,Delhi,MedPlus,69,59.33,316,4093.77,No
1882,2025-08-09,Insulin,Syrup,Delhi,Wellness Forever,43,250.44,149,10768.92,No
1883,2025-08-09,Metformin,Tablet,Karnataka,Apollo Pharmacy,105,34.85,226,3659.25,No
1884,2025-08-09,Metformin,Syrup,Tamil Nadu,Wellness Forever,486,32.01,372,15556.86,No
1885,2025-08-10,Paracetamol,Capsule,Delhi,MedPlus,98,14.35,114,1406.3,No
1886,2025-08-10,Azithromycin,Tablet,Gujarat,Wellness Forever,325,85.55,211,27803.75,No
1887,2025-08-10,Azithromycin,Injection,Maharashtra,Netmeds,419,89.65,106,37563.35,No
1888,2025-08-10,Insulin,Tablet,Gujarat,MedPlus,240,200.33,28,48079.2,No
1889,2025-08-11,Azithromycin,Tablet,Tamil Nadu,Netmeds,465,71.61,180,33298.65,No
1890,2025-08-11,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,284,32.37,342,9193.08,No
1891,2025-08-11,Azithromycin,Capsule,Gujarat,Apollo Pharmacy,255,78.04,188,19900.2,No
1892,2025-08-11,Insulin,Capsule,Gujarat,Wellness Forever,120,285.76,302,34291.2,No
1893,2025-08-12,Azithromycin,Capsule,Karnataka,Netmeds,243,58.22,241,14147.46,No
1894,2025-08-12,Amoxicillin,Capsule,Tamil Nadu,Netmeds,287,87.84,1,25210.08,No
1895,2025-08-12,Paracetamol,Tablet,Karnataka,MedPlus,486,18.64,256,9059.04,No
1896,2025-08-12,Insulin,Tablet,Maharashtra,Netmeds,426,330.54,-7,140810.04,Yes
1897,2025-08-13,Paracetamol,Injection,Karnataka,Netmeds,175,13.0,233,2275.0,No
1898,2025-08-13,Paracetamol,Syrup,Tamil Nadu,MedPlus,137,18.05,185,2472.85,No
1899,2025-08-13,Paracetamol,Tablet,Delhi,MedPlus,246,6.96,43,1712.16,No
1900,2025-08-13,Metformin,Tablet,Delhi,Netmeds,300,29.76,359,8928.0,No
1901,2025-08-14,Metformin,Syrup,Maharashtra,Wellness Forever,116,13.12,377,1521.92,No
1902,2025-08-14,Paracetamol,Syrup,Delhi,MedPlus,137,16.91,124,2316.67,No
1903,2025-08-14,Insulin,Tablet,Karnataka,MedPlus,204,218.94,103,44663.76,No
1904,2025-08-14,Amoxicillin,Syrup,Maharashtra,Netmeds,348,82.63,25,28755.24,No
1905,2025-08-15,Amoxicillin,Syrup,Tamil Nadu,Netmeds,403,86.64,383,34915.92,No
1906,2025-08-15,Azithromycin,Syrup,Maharashtra,MedPlus,484,51.9,306,25119.6,No
1907,2025-08-15,Insulin,Tablet,Maharashtra,Netmeds,152,265.67,315,40381.84,No
1908,2025-08-15,Metformin,Injection,Gujarat,MedPlus,404,34.52,251,13946.08,No
1909,2025-08-16,Paracetamol,Tablet,Gujarat,Wellness Forever,120,12.25,-8,1470.0,Yes
1910,2025-08-16,Azithromycin,Tablet,Maharashtra,Wellness Forever,99,109.08,167,10798.92,No
1911,2025-08-16,Amoxicillin,Injection,Delhi,MedPlus,260,65.32,118,16983.2,No
1912,2025-08-16,Metformin,Syrup,Gujarat,MedPlus,289,19.38,165,5600.82,No
1913,2025-08-17,Metformin,Tablet,Tamil Nadu,Apollo Pharmacy,342,17.14,388,5861.88,No
1914,2025-08-17,Paracetamol,Injection,Karnataka,Apollo Pharmacy,233,8.05,339,1875.65,No
1915,2025-08-17,Amoxicillin,Syrup,Gujarat,Netmeds,110,75.71,56,8328.1,No
1916,2025-08-17,Insulin,Injection,Maharashtra,Netmeds,141,246.64,97,34776.24,No
1917,2025-08-18,Metformin,Injection,Delhi,MedPlus,22,22.78,91,501.16,No
1918,2025-08-18,Paracetamol,Syrup,Karnataka,MedPlus,466,12.38,274,5769.08,No
1919,2025-08-18,Insulin,Syrup,Gujarat,Apollo Pharmacy,450,294.32,297,132444.0,No
1920,2025-08-18,Amoxicillin,Tablet,Delhi,Apollo Pharmacy,107,81.93,101,8766.51,No
1921,2025-08-19,Metformin,Tablet,Delhi,MedPlus,129,34.52,104,4453.08,No
1922,2025-08-19,Insulin,Tablet,Delhi,Wellness Forever,302,251.9,131,76073.8,No
1923,2025-08-19,Insulin,Syrup,Maharashtra,Wellness Forever,313,356.88,311,111703.44,No
1924,2025-08-19,Insulin,Syrup,Tamil Nadu,Netmeds,208,341.13,399,70955.04,No
1925,2025-08-20,Metformin,Tablet,Delhi,MedPlus,10,24.34,194,243.4,No
1926,2025-08-20,Metformin,Tablet,Karnataka,MedPlus,69,33.9,280,2339.1,No
1927,2025-08-20,Azithromycin,Syrup,Gujarat,Netmeds,259,56.04,382,14514.36,No
1928,2025-08-20,Amoxicillin,Tablet,Karnataka,Apollo Pharmacy,149,36.56,87,5447.44,No
1929,2025-08-21,Paracetamol,Injection,Maharashtra,Apollo Pharmacy,158,17.81,108,2813.98,No
1930,2025-08-21,Insulin,Tablet,Maharashtra,Wellness Forever,404,259.79,229,104955.16,No
1931,2025-08-21,Azithromycin,Syrup,Karnataka,MedPlus,53,107.76,363,5711.28,No
1932,2025-08-21,Paracetamol,Capsule,Tamil Nadu,Apollo Pharmacy,380,18.4,340,6992.0,No
1933,2025-08-22,Azithromycin,Tablet,Maharashtra,Wellness Forever,195,45.0,193,8775.0,No
1934,2025-08-22,Metformin,Syrup,Maharashtra,Wellness Forever,117,32.09,377,3754.53,No
1935,2025-08-22,Insulin,Tablet,Karnataka,Wellness Forever,53,262.08,298,13890.24,No
1936,2025-08-22,Paracetamol,Syrup,Maharashtra,Apollo Pharmacy,87,12.66,388,1101.42,No
1937,2025-08-23,Paracetamol,Syrup,Tamil Nadu,Apollo Pharmacy,235,14.4,93,3384.0,No
1938,2025-08-23,Paracetamol,Tablet,Tamil Nadu,MedPlus,171,18.9,361,3231.9,No
1939,2025-08-23,Paracetamol,Syrup,Tamil Nadu,MedPlus,290,5.29,332,1534.1,No
1940,2025-08-23,Paracetamol,Capsule,Gujarat,Wellness Forever,262,12.15,34,3183.3,No
1941,2025-08-24,Azithromycin,Tablet,Tamil Nadu,Wellness Forever,141,95.02,388,13397.82,No
1942,2025-08-24,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,457,330.68,89,151120.76,No
1943,2025-08-24,Metformin,Capsule,Gujarat,Apollo Pharmacy,381,27.31,357,10405.11,No
1944,2025-08-24,Metformin,Syrup,Delhi,MedPlus,384,13.36,11,5130.24,No
1945,2025-08-25,Metformin,Capsule,Maharashtra,MedPlus,483,17.48,272,8442.84,No
1946,2025-08-25,Metformin,Syrup,Tamil Nadu,Netmeds,153,18.97,241,2902.41,No
1947,2025-08-25,Azithromycin,Capsule,Maharashtra,MedPlus,275,104.35,257,28696.25,No
1948,2025-08-25,Amoxicillin,Tablet,Karnataka,Apollo Pharmacy,118,46.73,121,5514.14,No
1949,2025-08-26,Insulin,Injection,Maharashtra,Wellness Forever,203,202.68,324,41144.04,No
1950,2025-08-26,Paracetamol,Capsule,Gujarat,Netmeds,44,19.36,285,851.84,No
1951,2025-08-26,Amoxicillin,Syrup,Maharashtra,MedPlus,476,30.53,306,14532.28,No
1952,2025-08-26,Metformin,Tablet,Maharashtra,MedPlus,399,34.95,16,13945.05,No
1953,2025-08-27,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,284,70.61,29,20053.24,No
1954,2025-08-27,Insulin,Tablet,Delhi,Netmeds,196,357.12,249,69995.52,No
1955,2025-08-27,Paracetamol,Tablet,Delhi,MedPlus,446,9.42,14,4201.32,No
1956,2025-08-27,Paracetamol,Tablet,Karnataka,Wellness Forever,252,5.21,68,1312.92,No
1957,2025-08-28,Insulin,Syrup,Gujarat,Apollo Pharmacy,273,334.47,150,91310.31,No
1958,2025-08-28,Insulin,Syrup,Maharashtra,Netmeds,471,358.54,300,168872.34,No
1959,2025-08-28,Metformin,Tablet,Maharashtra,MedPlus,19,28.51,-15,541.69,Yes
1960,2025-08-28,Paracetamol,Syrup,Maharashtra,MedPlus,460,7.14,233,3284.4,No
1961,2025-08-29,Amoxicillin,Tablet,Maharashtra,Netmeds,175,75.21,245,13161.75,No
1962,2025-08-29,Azithromycin,Tablet,Delhi,Apollo Pharmacy,38,101.51,47,3857.38,No
1963,2025-08-29,Azithromycin,Tablet,Karnataka,Netmeds,280,92.68,148,25950.4,No
1964,2025-08-29,Insulin,Syrup,Tamil Nadu,Netmeds,96,341.53,305,32786.88,No
1965,2025-08-30,Metformin,Tablet,Gujarat,Apollo Pharmacy,32,31.15,318,996.8,No
1966,2025-08-30,Azithromycin,Tablet,Maharashtra,MedPlus,219,89.09,185,19510.71,No
1967,2025-08-30,Paracetamol,Tablet,Karnataka,Wellness Forever,55,6.33,206,348.15,No
1968,2025-08-30,Insulin,Capsule,Tamil Nadu,Apollo Pharmacy,476,271.91,136,129429.16,No
1969,2025-08-31,Amoxicillin,Tablet,Karnataka,Wellness Forever,37,34.66,116,1282.42,No
1970,2025-08-31,Insulin,Syrup,Delhi,MedPlus,35,251.89,98,8816.15,No
1971,2025-08-31,Amoxicillin,Injection,Tamil Nadu,Netmeds,275,54.43,201,14968.25,No
1972,2025-08-31,Insulin,Injection,Karnataka,Wellness Forever,184,166.5,180,30636.0,No
1973,2025-09-01,Insulin,Capsule,Delhi,MedPlus,13,237.21,265,3083.73,No
1974,2025-09-01,Insulin,Tablet,Karnataka,MedPlus,320,177.75,186,56880.0,No
1975,2025-09-01,Amoxicillin,Tablet,Karnataka,Netmeds,331,78.49,119,25980.19,No
1976,2025-09-01,Amoxicillin,Capsule,Tamil Nadu,Netmeds,76,86.86,218,6601.36,No
1977,2025-09-02,Insulin,Syrup,Delhi,MedPlus,144,168.08,125,24203.52,No
1978,2025-09-02,Azithromycin,Syrup,Maharashtra,MedPlus,64,116.41,180,7450.24,No
1979,2025-09-02,Metformin,Injection,Gujarat,Wellness Forever,473,23.06,27,10907.38,No
1980,2025-09-02,Metformin,Injection,Tamil Nadu,MedPlus,40,17.49,41,699.6,No
1981,2025-09-03,Metformin,Capsule,Delhi,MedPlus,83,11.92,126,989.36,No
1982,2025-09-03,Amoxicillin,Capsule,Karnataka,Wellness Forever,28,60.04,194,1681.12,No
1983,2025-09-03,Amoxicillin,Injection,Delhi,Apollo Pharmacy,165,77.67,56,12815.55,No
1984,2025-09-03,Azithromycin,Tablet,Gujarat,Wellness Forever,346,96.57,208,33413.22,No
1985,2025-09-04,Metformin,Capsule,Gujarat,Wellness Forever,165,11.26,11,1857.9,No
1986,2025-09-04,Metformin,Tablet,Maharashtra,Netmeds,156,11.82,112,1843.92,No
1987,2025-09-04,Insulin,Tablet,Maharashtra,Wellness Forever,494,250.72,90,123855.68,No
1988,2025-09-04,Amoxicillin,Capsule,Gujarat,MedPlus,96,47.72,149,4581.12,No
1989,2025-09-05,Metformin,Tablet,Tamil Nadu,MedPlus,29,15.81,199,458.49,No
1990,2025-09-05,Azithromycin,Tablet,Tamil Nadu,MedPlus,278,62.48,55,17369.44,No
1991,2025-09-05,Azithromycin,Tablet,Karnataka,Apollo Pharmacy,342,104.28,188,35663.76,No
1992,2025-09-05,Metformin,Capsule,Maharashtra,MedPlus,52,33.23,137,1727.96,No
1993,2025-09-06,Amoxicillin,Syrup,Karnataka,Apollo Pharmacy,404,54.31,51,21941.24,No
1994,2025-09-06,Azithromycin,Injection,Maharashtra,MedPlus,441,112.49,74,49608.09,No
1995,2025-09-06,Insulin,Tablet,Gujarat,Wellness Forever,408,230.37,244,93990.96,No
1996,2025-09-06,Azithromycin,Injection,Tamil Nadu,Netmeds,410,78.11,346,32025.1,No
1997,2025-09-07,Paracetamol,Injection,Tamil Nadu,MedPlus,447,8.39,212,3750.33,No
1998,2025-09-07,Paracetamol,Tablet,Gujarat,Apollo Pharmacy,315,14.61,63,4602.15,No
1999,2025-09-07,Amoxicillin,Tablet,Karnataka,Apollo Pharmacy,37,88.74,80,3283.38,No
2000,2025-09-07,Metformin,Tablet,Karnataka,Netmeds,476,25.09,333,11942.84,No
2001,2025-09-08,Amoxicillin,Capsule,Delhi,MedPlus,269,51.47,314,13845.43,No
2002,2025-09-08,Amoxicillin,Syrup,Maharashtra,Wellness Forever,31,68.87,366,2134.97,No
2003,2025-09-08,Amoxicillin,Capsule,Karnataka,MedPlus,479,37.38,230,17905.02,No
2004,2025-09-08,Amoxicillin,Tablet,Gujarat,MedPlus,384,83.32,256,31994.88,No
2005,2025-09-09,Insulin,Injection,Karnataka,Netmeds,110,275.77,387,30334.7,No
2006,2025-09-09,Insulin,Injection,Tamil Nadu,MedPlus,48,262.34,141,12592.32,No
2007,2025-09-09,Azithromycin,Injection,Maharashtra,Wellness Forever,299,86.87,100,25974.13,No
2008,2025-09-09,Paracetamol,Capsule,Delhi,Apollo Pharmacy,362,14.37,2,5201.94,No
2009,2025-09-10,Amoxicillin,Tablet,Maharashtra,Netmeds,309,34.31,156,10601.79,No
2010,2025-09-10,Azithromycin,Tablet,Tamil Nadu,Wellness Forever,179,94.61,0,16935.19,No
2011,2025-09-10,Paracetamol,Injection,Tamil Nadu,Apollo Pharmacy,305,8.63,224,2632.15,No
2012,2025-09-10,Metformin,Injection,Tamil Nadu,Netmeds,362,27.85,370,10081.7,No
2013,2025-09-11,Insulin,Syrup,Tamil Nadu,Netmeds,405,355.63,40,144030.15,No
2014,2025-09-11,Paracetamol,Tablet,Gujarat,Apollo Pharmacy,139,17.06,63,2371.34,No
2015,2025-09-11,Metformin,Syrup,Delhi,Apollo Pharmacy,165,23.81,87,3928.65,No
2016,2025-09-11,Paracetamol,Tablet,Tamil Nadu,Wellness Forever,83,12.8,268,1062.4,No
2017,2025-09-12,Insulin,Tablet,Tamil Nadu,MedPlus,351,185.72,177,65187.72,No
2018,2025-09-12,Insulin,Syrup,Karnataka,MedPlus,474,343.84,-11,162980.16,Yes
2019,2025-09-12,Azithromycin,Injection,Delhi,MedPlus,99,61.71,90,6109.29,No
2020,2025-09-12,Amoxicillin,Tablet,Maharashtra,MedPlus,76,59.8,262,4544.8,No
2021,2025-09-13,Paracetamol,Tablet,Delhi,MedPlus,464,9.26,357,4296.64,No
2022,2025-09-13,Paracetamol,Tablet,Delhi,Wellness Forever,245,7.01,84,1717.45,No
2023,2025-09-13,Metformin,Tablet,Delhi,Netmeds,209,25.74,222,5379.66,No
2024,2025-09-13,Insulin,Injection,Tamil Nadu,Wellness Forever,477,163.58,253,78027.66,No
2025,2025-09-14,Paracetamol,Capsule,Tamil Nadu,Wellness Forever,341,16.23,305,5534.43,No
2026,2025-09-14,Insulin,Tablet,Gujarat,Wellness Forever,236,229.4,384,54138.4,No
2027,2025-09-14,Paracetamol,Injection,Maharashtra,Netmeds,474,5.0,70,2370.0,No
2028,2025-09-14,Azithromycin,Capsule,Karnataka,Wellness Forever,357,80.89,304,28877.73,No
2029,2025-09-15,Amoxicillin,Capsule,Delhi,Wellness Forever,242,32.81,16,7940.02,No
2030,2025-09-15,Paracetamol,Tablet,Maharashtra,Netmeds,275,9.14,320,2513.5,No
2031,2025-09-15,Insulin,Capsule,Maharashtra,Wellness Forever,95,326.74,35,31040.3,No
2032,2025-09-15,Azithromycin,Tablet,Gujarat,MedPlus,111,45.02,63,4997.22,No
2033,2025-09-16,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,450,17.59,170,7915.5,No
2034,2025-09-16,Metformin,Tablet,Delhi,Wellness Forever,490,10.1,158,4949.0,No
2035,2025-09-16,Amoxicillin,Syrup,Karnataka,Apollo Pharmacy,223,44.81,90,9992.63,No
2036,2025-09-16,Paracetamol,Tablet,Gujarat,Wellness Forever,117,16.11,47,1884.87,No
2037,2025-09-17,Azithromycin,Tablet,Tamil Nadu,Wellness Forever,174,65.3,60,11362.2,No
2038,2025-09-17,Metformin,Tablet,Maharashtra,MedPlus,470,12.55,300,5898.5,No
2039,2025-09-17,Azithromycin,Capsule,Delhi,Netmeds,100,68.82,305,6882.0,No
2040,2025-09-17,Azithromycin,Capsule,Tamil Nadu,Apollo Pharmacy,201,61.63,357,12387.63,No
2041,2025-09-18,Metformin,Tablet,Gujarat,Netmeds,344,31.07,65,10688.08,No
2042,2025-09-18,Azithromycin,Capsule,Karnataka,MedPlus,95,65.07,345,6181.65,No
2043,2025-09-18,Metformin,Capsule,Maharashtra,MedPlus,231,29.72,112,6865.32,No
2044,2025-09-18,Paracetamol,Injection,Delhi,Apollo Pharmacy,372,18.38,167,6837.36,No
2045,2025-09-19,Metformin,Tablet,Tamil Nadu,Netmeds,433,20.85,227,9028.05,No
2046,2025-09-19,Metformin,Injection,Tamil Nadu,MedPlus,110,32.75,169,3602.5,No
2047,2025-09-19,Amoxicillin,Capsule,Maharashtra,Wellness Forever,235,52.64,204,12370.4,No
2048,2025-09-19,Metformin,Injection,Karnataka,Wellness Forever,373,34.1,55,12719.3,No
2049,2025-09-20,Metformin,Tablet,Gujarat,Wellness Forever,69,12.23,326,843.87,No
2050,2025-09-20,Paracetamol,Syrup,Karnataka,Netmeds,491,15.31,138,7517.21,No
2051,2025-09-20,Amoxicillin,Syrup,Karnataka,Wellness Forever,259,59.63,229,15444.17,No
2052,2025-09-20,Insulin,Syrup,Karnataka,Wellness Forever,57,246.91,124,14073.87,No
2053,2025-09-21,Paracetamol,Tablet,Maharashtra,MedPlus,126,14.49,55,1825.74,No
2054,2025-09-21,Paracetamol,Tablet,Maharashtra,MedPlus,236,15.56,30,3672.16,No
2055,2025-09-21,Insulin,Capsule,Gujarat,Wellness Forever,371,151.09,31,56054.39,No
2056,2025-09-21,Metformin,Capsule,Karnataka,Wellness Forever,412,14.17,63,5838.04,No
2057,2025-09-22,Azithromycin,Tablet,Maharashtra,MedPlus,465,97.04,133,45123.6,No
2058,2025-09-22,Amoxicillin,Capsule,Gujarat,Apollo Pharmacy,496,69.98,382,34710.08,No
2059,2025-09-22,Azithromycin,Tablet,Gujarat,Netmeds,42,117.28,114,4925.76,No
2060,2025-09-22,Insulin,Injection,Karnataka,Netmeds,53,340.26,111,18033.78,No
2061,2025-09-23,Paracetamol,Injection,Delhi,MedPlus,485,19.26,349,9341.1,No
2062,2025-09-23,Paracetamol,Capsule,Karnataka,Netmeds,174,15.54,103,2703.96,No
2063,2025-09-23,Amoxicillin,Capsule,Delhi,MedPlus,377,47.88,341,18050.76,No
2064,2025-09-23,Paracetamol,Tablet,Gujarat,MedPlus,354,6.58,246,2329.32,No
2065,2025-09-24,Paracetamol,Capsule,Maharashtra,MedPlus,301,16.73,228,5035.73,No
2066,2025-09-24,Amoxicillin,Tablet,Tamil Nadu,MedPlus,346,68.65,366,23752.9,No
2067,2025-09-24,Amoxicillin,Injection,Gujarat,Apollo Pharmacy,353,32.89,87,11610.17,No
2068,2025-09-24,Insulin,Injection,Maharashtra,Wellness Forever,414,240.01,21,99364.14,No
2069,2025-09-25,Paracetamol,Injection,Gujarat,Wellness Forever,395,19.35,126,7643.25,No
2070,2025-09-25,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,296,12.51,21,3702.96,No
2071,2025-09-25,Insulin,Capsule,Delhi,Netmeds,373,258.18,-8,96301.14,Yes
2072,2025-09-25,Metformin,Tablet,Gujarat,Netmeds,234,21.44,215,5016.96,No
2073,2025-09-26,Metformin,Tablet,Maharashtra,Wellness Forever,295,15.22,317,4489.9,No
2074,2025-09-26,Metformin,Injection,Karnataka,Netmeds,213,19.22,381,4093.86,No
2075,2025-09-26,Insulin,Syrup,Tamil Nadu,Wellness Forever,181,242.45,280,43883.45,No
2076,2025-09-26,Paracetamol,Capsule,Karnataka,Wellness Forever,21,5.79,91,121.59,No
2077,2025-09-27,Insulin,Tablet,Delhi,Apollo Pharmacy,316,341.89,332,108037.24,No
2078,2025-09-27,Insulin,Tablet,Karnataka,Netmeds,130,254.13,2,33036.9,No
2079,2025-09-27,Metformin,Capsule,Tamil Nadu,Apollo Pharmacy,442,30.55,297,13503.1,No
2080,2025-09-27,Azithromycin,Syrup,Maharashtra,Wellness Forever,253,108.03,67,27331.59,No
2081,2025-09-28,Paracetamol,Tablet,Gujarat,Wellness Forever,161,8.18,272,1316.98,No
2082,2025-09-28,Metformin,Injection,Delhi,Wellness Forever,161,26.43,178,4255.23,No
2083,2025-09-28,Azithromycin,Syrup,Tamil Nadu,MedPlus,197,77.78,199,15322.66,No
2084,2025-09-28,Azithromycin,Syrup,Delhi,MedPlus,404,110.41,265,44605.64,No
2085,2025-09-29,Amoxicillin,Syrup,Karnataka,MedPlus,22,42.94,204,944.68,No
2086,2025-09-29,Paracetamol,Capsule,Delhi,Apollo Pharmacy,100,15.17,273,1517.0,No
2087,2025-09-29,Azithromycin,Capsule,Tamil Nadu,Wellness Forever,209,88.62,328,18521.58,No
2088,2025-09-29,Metformin,Injection,Gujarat,Netmeds,83,17.38,178,1442.54,No
2089,2025-09-30,Amoxicillin,Tablet,Gujarat,Apollo Pharmacy,265,38.2,142,10123.0,No
2090,2025-09-30,Paracetamol,Capsule,Delhi,Apollo Pharmacy,465,14.77,88,6868.05,No
2091,2025-09-30,Insulin,Injection,Maharashtra,Apollo Pharmacy,457,334.65,18,152935.05,No
2092,2025-09-30,Metformin,Injection,Delhi,Netmeds,285,17.89,86,5098.65,No
2093,2025-10-01,Azithromycin,Tablet,Karnataka,Wellness Forever,337,91.59,111,30865.83,No
2094,2025-10-01,Azithromycin,Capsule,Gujarat,MedPlus,338,71.61,198,24204.18,No
2095,2025-10-01,Metformin,Injection,Gujarat,Wellness Forever,80,27.83,309,2226.4,No
2096,2025-10-01,Azithromycin,Tablet,Gujarat,Wellness Forever,87,55.94,280,4866.78,No
2097,2025-10-02,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,293,83.41,163,24439.13,No
2098,2025-10-02,Paracetamol,Capsule,Maharashtra,Apollo Pharmacy,139,9.31,64,1294.09,No
2099,2025-10-02,Amoxicillin,Tablet,Tamil Nadu,Apollo Pharmacy,386,52.07,125,20099.02,No
